,created_at,source,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,hashtags,user_mentions,place
1637,2021-06-18 20:09:55+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,0.0,en,,,piusmwilson,3925,2863,"[{'text': 'COVID19', 'indices': [101, 109]}]","[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]","Kampala, Uganda"
1638,2021-06-18 20:09:58+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,en,,,roblwilson,3292,257,"[{'text': 'COVID19', 'indices': [97, 105]}]","[{'screen_name': 'TheElders', 'name': 'The Elders', 'id': 24671422, 'id_str': '24671422', 'indices': [3, 13]}]",Scotland
1639,2021-06-18 20:10:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-0.05,0.2,en,,,DPH_MAshton,7968,1508,"[{'text': 'Covid19', 'indices': [61, 69]}]","[{'screen_name': 'lpoolcouncil', 'name': 'Liverpool City Council', 'id': 214476599, 'id_str': '214476599', 'indices': [3, 16]}]","Liverpool, England"
1640,2021-06-18 20:10:28+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0.2,0.8333333333333333,en,,,LordBerepoot,50,247,"[{'text': 'COVID19', 'indices': [31, 39]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]","Groningen, Nederland"
1641,2021-06-18 20:10:28+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.375,0.75,en,,,OklasotaGal,3088,4359,"[{'text': 'VaccinEquity', 'indices': [99, 112]}, {'text': 'GoGiveOne', 'indices': [119, 129]}]","[{'screen_name': 'RGrosjean', 'name': 'Romain Grosjean', 'id': 68674747, 'id_str': '68674747', 'indices': [3, 13]}, {'screen_name': 'roadamerica', 'name': 'Road America', 'id': 27930155, 'id_str': '27930155', 'indices': [39, 51]}]","Minnesota, USA"
1642,2021-06-18 20:11:00+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0.0,0.05,en,,,957ELMNTFM,554,499,"[{'text': 'COVID19', 'indices': [13, 21]}, {'text': 'Ottawa', 'indices': [33, 40]}]",[],
1643,2021-06-18 20:11:00+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.35,0.55,en,,,standup118,1631,3447,[],"[{'screen_name': 'Artemis2030', 'name': 'Artemis 2030 🇦🇺', 'id': 1327857595558756352, 'id_str': '1327857595558756352', 'indices': [3, 15]}]","Bristol, England"
1644,2021-06-18 20:11:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.4,en,,,Luvhengow_M,1047,960,[],"[{'screen_name': 'Givenkazeni', 'name': 'le’Giza', 'id': 785841458154770432, 'id_str': '785841458154770432', 'indices': [3, 15]}]",South Africa
1645,2021-06-18 20:11:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.35,0.55,en,,,rabbittopia,665,1877,[],"[{'screen_name': 'OHAOregon', 'name': 'OR Health Authority', 'id': 151175266, 'id_str': '151175266', 'indices': [3, 13]}]","Portland, OR"
1646,2021-06-18 20:11:09+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0.0,0.05,en,,,Matt_Bisson,1878,1694,"[{'text': 'COVID19', 'indices': [29, 37]}, {'text': 'Ottawa', 'indices': [49, 56]}]","[{'screen_name': '957ELMNTFM', 'name': '95.7 ELMNT FM', 'id': 1001130590442143744, 'id_str': '1001130590442143744', 'indices': [3, 14]}]","Ottawa, Ontario"
1647,2021-06-18 20:11:28+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-0.125,1.0,en,,,ZJasko,1473,2621,[],"[{'screen_name': 'ModelYendofICE', 'name': 'Model Y - End of the ICE age', 'id': 964873845663522816, 'id_str': '964873845663522816', 'indices': [3, 18]}]",Germany
1648,2021-06-18 20:11:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,en,,,Wa_Kwer,88,104,[],[],.
1649,2021-06-18 20:11:34+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0.0,0.0,en,,,JCourses,913,180,"[{'text': 'journalists', 'indices': [44, 56]}, {'text': 'COVID19', 'indices': [70, 78]}, {'text': 'vaccines', 'indices': [81, 90]}]",[],
1650,2021-06-18 20:11:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.05,en,,,957ELMNTFM,554,499,"[{'text': 'COVID19', 'indices': [29, 37]}, {'text': 'Ottawa', 'indices': [49, 56]}]","[{'screen_name': '957ELMNTFM', 'name': '95.7 ELMNT FM', 'id': 1001130590442143744, 'id_str': '1001130590442143744', 'indices': [3, 14]}]",
1651,2021-06-18 20:12:02+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",-0.75,1.0,en,,,PuneUpdater,88,0,[],[],
1652,2021-06-18 20:12:02+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",-0.75,1.0,en,,,PuneUpdater,88,0,[],[],
1653,2021-06-18 20:12:06+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.32499999999999996,0.5,en,,,keveen2,125,69,[],"[{'screen_name': 'BBCNews', 'name': 'BBC News (UK)', 'id': 612473, 'id_str': '612473', 'indices': [0, 8]}]",
1654,2021-06-18 20:12:07+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.1,0.3,en,,,tetondata,1035,2108,"[{'text': 'COVID19', 'indices': [43, 51]}]","[{'screen_name': 'ahahospitals', 'name': 'American Hospital Association', 'id': 241215352, 'id_str': '241215352', 'indices': [3, 16]}]",800.901.5494
1655,2021-06-18 20:12:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.24659090909090908,0.5011363636363636,en,,,DuaneRoz,550,2832,[],"[{'screen_name': 'migovernment', 'name': 'Michigan.gov', 'id': 16780392, 'id_str': '16780392', 'indices': [3, 16]}, {'screen_name': 'GovWhitmer', 'name': 'Governor Gretchen Whitmer', 'id': 102071743, 'id_str': '102071743', 'indices': [19, 30]}]","ÜT: 42.563614,-82.868639"
1656,2021-06-18 20:12:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,en,,,Homerun70866336,20,749,"[{'text': 'COVID19', 'indices': [101, 109]}]","[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]",
1657,2021-06-18 20:13:11+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,en,,,Kasia_HP,8175,5490,[],"[{'screen_name': 'Vaxyourfam', 'name': 'Vaccinate Your Family', 'id': 171934520, 'id_str': '171934520', 'indices': [3, 14]}, {'screen_name': 'USATODAY', 'name': 'USA TODAY', 'id': 15754281, 'id_str': '15754281', 'indices': [100, 109]}]","Las Vegas, NV"
1658,2021-06-18 20:13:11+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,0.0,en,,,kelly_ashie,35,124,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [102, 110]}]",Western Australia
1659,2021-06-18 20:13:23+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.25,0.3333333333333333,en,,,OtzSilvia,3,16,"[{'text': 'COVID19', 'indices': [72, 80]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]",
1660,2021-06-18 20:13:39+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-0.65,1.0,en,,,SabinaBasha,4826,437,[],"[{'screen_name': 'SivaThambisetty', 'name': 'Dr Siva Thambisetty', 'id': 863082908, 'id_str': '863082908', 'indices': [3, 19]}]","Bengaluru, Mumbai"
1661,2021-06-18 20:13:41+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.13636363636363635,0.45454545454545453,en,,,ThinkHumanity,586,539,[],[],Colorado
1662,2021-06-18 20:13:42+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,1.0,en,,,cmccaff542,2469,3019,[],"[{'screen_name': 'jeremyrhammond', 'name': 'Jeremy R. Hammond', 'id': 164976578, 'id_str': '164976578', 'indices': [3, 18]}]",Michigan
1663,2021-06-18 20:13:52+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.06818181818181818,0.6022727272727273,en,,,Qoboqobo3,5509,5776,"[{'text': 'coronavirus', 'indices': [51, 63]}]","[{'screen_name': 'SABCNews', 'name': 'SABC News', 'id': 25088746, 'id_str': '25088746', 'indices': [3, 12]}]","Rhabhula,kuQoboqobo"
1664,2021-06-18 20:13:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,en,,,dalinenean,221,647,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [102, 110]}]","Fresno, CA"
1665,2021-06-18 20:14:14+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,en,,,NigelSchofield6,5380,5681,[],"[{'screen_name': 'CentreBrexit', 'name': 'The Centre for Brexit Policy', 'id': 1240331217431601154, 'id_str': '1240331217431601154', 'indices': [3, 16]}]","South East, England"
1666,2021-06-18 20:14:16+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,en,,,gorinanu,1876,756,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [102, 110]}]",India
1667,2021-06-18 20:14:21+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.8333333333333333,en,,,Skatiq3,77,430,"[{'text': 'COVID19', 'indices': [124, 132]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]","Rustenburg, South Africa"
1668,2021-06-18 20:14:21+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",-0.75,1.0,en,,,PuneUpdater,88,0,[],[],
1669,2021-06-18 20:14:22+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.35000000000000003,0.7444444444444445,en,,,caro_resist,609,1268,"[{'text': 'COVID19', 'indices': [42, 50]}]","[{'screen_name': 'SKyriakidesEU', 'name': 'Stella Kyriakides', 'id': 2476130260, 'id_str': '2476130260', 'indices': [3, 17]}]",
1670,2021-06-18 20:14:22+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,en,,,gorinanu,1876,756,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [74, 86]}]",India
1671,2021-06-18 20:14:23+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.13636363636363635,0.45454545454545453,en,,,Shannon40149053,342,1904,"[{'text': 'COVID19SK', 'indices': [11, 21]}]","[{'screen_name': 'SKGov', 'name': 'Government of Saskatchewan', 'id': 281756281, 'id_str': '281756281', 'indices': [3, 9]}]",
1672,2021-06-18 20:14:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,en,,,RahbeeMolefe,2331,2015,[],"[{'screen_name': 'HloniLesedi', 'name': 'IG: HloniLesedi 🎬🎭', 'id': 2455202247, 'id_str': '2455202247', 'indices': [3, 15]}]",Krugersdorp/Sandton
1673,2021-06-18 20:14:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,en,,,LeahGruber3,13,76,"[{'text': 'DeltaVariant', 'indices': [76, 89]}]","[{'screen_name': 'TriSigmaKS', 'name': 'Tracie Howell, M.S. Ed.', 'id': 27332085, 'id_str': '27332085', 'indices': [3, 14]}]","Lawrence, Kansas"
1674,2021-06-18 20:14:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,en,,,mustason10,286,1565,[],[],"TAMALE,GHANA"
1675,2021-06-18 20:14:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5.551115123125783e-17,0.9,en,,,amal_hmad1399,158,1632,[],"[{'screen_name': 'RealJoelSmalley', 'name': 'Joel Smalley 🌸', 'id': 1086212368575680512, 'id_str': '1086212368575680512', 'indices': [3, 19]}]",
1676,2021-06-18 20:15:02+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,en,,,Artwriter05,201,1535,[],[],
1677,2021-06-18 20:15:06+00:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",0.0,0.0,en,,,DailySabah,482619,3,"[{'text': 'COVID19', 'indices': [68, 76]}]",[],Istanbul
1678,2021-06-18 20:15:07+00:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",0.5,0.9,en,,,MRSserves,2072,1216,"[{'text': 'COVID19', 'indices': [35, 43]}, {'text': 'COVID19', 'indices': [101, 109]}]",[],"Washington, DC"
1679,2021-06-18 20:15:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,en,,,UNSNUK,738,530,"[{'text': 'COVID19', 'indices': [84, 92]}]","[{'screen_name': 'DailySabah', 'name': 'DAILY SABAH', 'id': 2231905548, 'id_str': '2231905548', 'indices': [3, 14]}]","England, United Kingdom"
1680,2021-06-18 20:15:22+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,en,,,MikeNoyesUK,1009,447,"[{'text': 'COVID19', 'indices': [101, 109]}]","[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]",
1681,2021-06-18 20:15:30+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.35,0.55,en,,,massforesti,154,338,[],"[{'screen_name': 'Artemis2030', 'name': 'Artemis 2030 🇦🇺', 'id': 1327857595558756352, 'id_str': '1327857595558756352', 'indices': [3, 15]}]",
1682,2021-06-18 20:15:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,1.0,en,,,aneikaangus,1607,283,"[{'text': 'covid19', 'indices': [69, 77]}]",[],
1683,2021-06-18 20:15:51+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,en,,,KB2803,161,228,[],"[{'screen_name': 'BBGAfrica', 'name': 'Bloomberg Africa', 'id': 632923508, 'id_str': '632923508', 'indices': [3, 13]}]",Republic of Mauritius
1684,2021-06-18 20:15:56+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.2,0.8333333333333333,en,,,Skatiq3,77,430,"[{'text': 'COVID19', 'indices': [31, 39]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]","Rustenburg, South Africa"
1685,2021-06-18 20:15:56+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",-0.25,0.6,en,,,blankexistence0,10,210,"[{'text': 'Palestinians', 'indices': [35, 48]}]",[],Unknown
1686,2021-06-18 20:16:05+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.06818181818181818,0.6022727272727273,en,,,ramokgopajl,1267,3982,"[{'text': 'coronavirus', 'indices': [51, 63]}]","[{'screen_name': 'SABCNews', 'name': 'SABC News', 'id': 25088746, 'id_str': '25088746', 'indices': [3, 12]}]","Johannesburg, South Africa"
1687,2021-06-18 20:16:05+00:00,"<a href=""http://www.nepalstream.com"" rel=""nofollow"">twinTweetbolt</a>",0.5,0.625,en,,,thisweekinnepal,1605,1,[],"[{'screen_name': 'tamarynnelson', 'name': 'Tamaryn Nelson', 'id': 380592470, 'id_str': '380592470', 'indices': [3, 17]}]",Nepal
1688,2021-06-18 20:16:13+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,0.0,en,,,irerodsa,3225,3205,"[{'text': 'journalists', 'indices': [58, 70]}, {'text': 'COVID19', 'indices': [84, 92]}, {'text': 'vaccines', 'indices': [95, 104]}]","[{'screen_name': 'JCourses', 'name': 'Journalism Courses by Knight Center', 'id': 1309336359304298499, 'id_str': '1309336359304298499', 'indices': [3, 12]}]",Costa Rica
1689,2021-06-18 20:16:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.16666666666666666,0.16666666666666666,en,,,DwomoaAdu,52,78,"[{'text': 'COVID19', 'indices': [120, 128]}]","[{'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [3, 11]}]",
1690,2021-06-18 20:16:55+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0.35,0.55,en,,,RobertGehrke,17633,3441,[],[],"Salt Lake City, UT"
1691,2021-06-18 20:16:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.35,0.55,en,,,angelalambert14,1812,1218,[],"[{'screen_name': 'Artemis2030', 'name': 'Artemis 2030 🇦🇺', 'id': 1327857595558756352, 'id_str': '1327857595558756352', 'indices': [3, 15]}]",Marlborough
1692,2021-06-18 20:16:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-0.0625,0.25,en,,,EizdarMartty,2,49,"[{'text': 'COVID19', 'indices': [26, 34]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]",
1693,2021-06-18 20:17:01+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0.225,0.6666666666666666,en,,,StoneColdPillar,14955,16580,"[{'text': 'covid19', 'indices': [96, 104]}]","[{'screen_name': 'QuizzicalGirl', 'name': '🌪Dr.Clare MD ❤️🧡💛💚💙💜', 'id': 932048245450313728, 'id_str': '932048245450313728', 'indices': [3, 17]}]","California, USA"
1694,2021-06-18 20:17:02+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",-0.75,1.0,en,,,PuneUpdater,88,0,[],[],
1695,2021-06-18 20:17:02+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",-0.75,1.0,en,,,PuneUpdater,88,0,[],[],
1696,2021-06-18 20:17:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,en,,,MAbubannks,1344,2707,"[{'text': 'COVID19', 'indices': [101, 109]}]","[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]","Kampala, Uganda"
1697,2021-06-18 20:17:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.4,en,,,NashLumu,1401,441,[],"[{'screen_name': 'Givenkazeni', 'name': 'le’Giza', 'id': 785841458154770432, 'id_str': '785841458154770432', 'indices': [3, 15]}]",Johannesburg/Pretoria
1698,2021-06-18 20:17:14+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">CanNewsBot</a>",0.6,0.8,en,,,CanNews24,180,448,[],[],Canada
1699,2021-06-18 20:17:25+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,0.0,en,,,DPTBPTina,279,1364,"[{'text': 'COVID19', 'indices': [84, 92]}]","[{'screen_name': 'DailySabah', 'name': 'DAILY SABAH', 'id': 2231905548, 'id_str': '2231905548', 'indices': [3, 14]}]","Rhode Island, USA"
1700,2021-06-18 20:17:29+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.35000000000000003,0.7444444444444445,en,,,jalvmar,122,369,"[{'text': 'COVID19', 'indices': [42, 50]}]","[{'screen_name': 'SKyriakidesEU', 'name': 'Stella Kyriakides', 'id': 2476130260, 'id_str': '2476130260', 'indices': [3, 17]}]",
1701,2021-06-18 20:17:32+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.175,0.275,en,,,CCOWinfo,863,1494,[],"[{'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [3, 15]}]",England
1702,2021-06-18 20:17:33+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.05,0.4,en,,,TinyikoHalimani,845,552,[],"[{'screen_name': 'ProfJNMoyo', 'name': 'Prof Jonathan Moyo', 'id': 3026140439, 'id_str': '3026140439', 'indices': [3, 14]}]",
1703,2021-06-18 20:17:35+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0.13333333333333333,0.45555555555555555,en,,,grobleronline,37,202,[],"[{'screen_name': 'globalhlthtwit', 'name': 'Anthony Costello', 'id': 83440337, 'id_str': '83440337', 'indices': [3, 18]}]",
1704,2021-06-18 20:17:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-0.0625,0.25,en,,,lfasano,258,597,"[{'text': 'COVID19', 'indices': [26, 34]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]",San Francisco
1705,2021-06-18 20:17:45+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.8,0.7,en,,,TinyikoHalimani,845,552,[],"[{'screen_name': 'cdesetfree', 'name': 'Cde Setfree 🇿🇼', 'id': 365956329, 'id_str': '365956329', 'indices': [3, 14]}]",
1706,2021-06-18 20:17:48+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.5,0.5,en,,,majorBILLYB,2142,500,"[{'text': 'Uganda', 'indices': [30, 37]}, {'text': 'COVID19', 'indices': [40, 48]}]","[{'screen_name': 'observerug', 'name': 'The Observer', 'id': 93316701, 'id_str': '93316701', 'indices': [3, 14]}]",Secret society
1707,2021-06-18 20:17:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.375,0.75,en,,,mvineburg,695,1481,"[{'text': 'VaccinEquity', 'indices': [99, 112]}, {'text': 'GoGiveOne', 'indices': [119, 129]}]","[{'screen_name': 'RGrosjean', 'name': 'Romain Grosjean', 'id': 68674747, 'id_str': '68674747', 'indices': [3, 13]}, {'screen_name': 'roadamerica', 'name': 'Road America', 'id': 27930155, 'id_str': '27930155', 'indices': [39, 51]}]","Milwaukee, WI"
1708,2021-06-18 20:18:00+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.13636363636363635,0.45454545454545453,en,,,JilanInVegas,1143,890,"[{'text': 'COVID19', 'indices': [114, 122]}]","[{'screen_name': 'ClarkCountyNV', 'name': 'Clark County Nevada', 'id': 33601080, 'id_str': '33601080', 'indices': [3, 17]}]","East side of Vegas, NV"
1709,2021-06-18 20:18:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-0.0625,0.25,en,,,Andrew23577805,169,793,"[{'text': 'COVID19', 'indices': [26, 34]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]","West of lost, north of nowhere"
1710,2021-06-18 20:18:28+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.1,0.3,en,,,HeleneLBorgne,987,5001,"[{'text': 'ERNReCONNET', 'indices': [18, 30]}, {'text': 'SLE', 'indices': [40, 44]}, {'text': 'COVID19', 'indices': [49, 57]}, {'text': 'vaccines', 'indices': [58, 67]}, {'text': 'patientsinvolvement', 'indices': [118, 138]}]","[{'screen_name': 'ern_reconnet', 'name': 'ERN ReCONNET 🇪🇺', 'id': 883260824546148352, 'id_str': '883260824546148352', 'indices': [3, 16]}]","Brussels, Gent, Brest"
1711,2021-06-18 20:18:43+00:00,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0.13636363636363635,0.45454545454545453,en,,,AfricaTimesofN1,264,18,[],[],
1712,2021-06-18 20:18:43+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,en,,,charuhaasparab,292,3669,[],[],
1713,2021-06-18 20:18:52+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.4,0.75,en,,,MarkLil05744037,417,952,[],"[{'screen_name': 'Rainbowandsteel', 'name': 'Rainbow', 'id': 1349089594336227328, 'id_str': '1349089594336227328', 'indices': [3, 19]}]",
1714,2021-06-18 20:18:54+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,0.0,en,,,ThisIsCANVax,720,614,"[{'text': 'COVID19', 'indices': [51, 59]}]","[{'screen_name': 'ImmunizedotCa', 'name': 'Immunize Canada', 'id': 57703513, 'id_str': '57703513', 'indices': [3, 17]}, {'screen_name': 'GovCanHealth', 'name': 'Health Canada and PHAC', 'id': 36375825, 'id_str': '36375825', 'indices': [81, 94]}]",Canada
